year,quarter,geo_type,geo_name,geo_pname,top_in,stat_type,count,amount
2022,1,PIN,516001,andhra-pradesh,STA,TOTAL,346,403725.0
2022,1,PIN,530026,andhra-pradesh,STA,TOTAL,307,312518.0
2022,1,PIN,520010,andhra-pradesh,STA,TOTAL,297,370767.0
2022,1,PIN,520007,andhra-pradesh,STA,TOTAL,294,413180.0
2022,2,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,5851,7046107.0
2022,2,DIS,krishna,andhra-pradesh,STA,TOTAL,4578,5733009.0
2022,2,DIS,guntur,andhra-pradesh,STA,TOTAL,3115,3979873.0
2022,2,DIS,east godavari,andhra-pradesh,STA,TOTAL,3103,3899091.0
2022,2,DIS,chittoor,andhra-pradesh,STA,TOTAL,2836,4207850.0
2022,2,DIS,west godavari,andhra-pradesh,STA,TOTAL,2141,2903957.0
2022,2,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,2063,2686947.0
2022,2,DIS,prakasam,andhra-pradesh,STA,TOTAL,1962,2331922.0
2022,2,DIS,anantapur,andhra-pradesh,STA,TOTAL,1794,2729962.0
2022,2,DIS,ysr,andhra-pradesh,STA,TOTAL,1418,1920103.0
2022,2,PIN,520010,andhra-pradesh,STA,TOTAL,394,411471.0
2022,2,PIN,530016,andhra-pradesh,STA,TOTAL,379,457895.0
2022,2,PIN,517507,andhra-pradesh,STA,TOTAL,376,510705.0
2022,2,PIN,517501,andhra-pradesh,STA,TOTAL,363,390709.0
2022,2,PIN,520011,andhra-pradesh,STA,TOTAL,359,347013.0
2022,2,PIN,524002,andhra-pradesh,STA,TOTAL,347,400810.0
2022,2,PIN,516001,andhra-pradesh,STA,TOTAL,344,354936.0
2022,2,PIN,523001,andhra-pradesh,STA,TOTAL,336,298809.0
2022,2,PIN,523002,andhra-pradesh,STA,TOTAL,318,410402.0
2022,2,PIN,520007,andhra-pradesh,STA,TOTAL,306,355690.0
2022,3,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,6720,7779967.0
2022,3,DIS,krishna,andhra-pradesh,STA,TOTAL,5529,6149431.0
2022,3,DIS,guntur,andhra-pradesh,STA,TOTAL,4431,5271211.0
2022,3,DIS,east godavari,andhra-pradesh,STA,TOTAL,4355,5505134.0
2022,3,DIS,chittoor,andhra-pradesh,STA,TOTAL,3729,5145111.0
2022,3,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,2593,3257610.0
2022,3,DIS,west godavari,andhra-pradesh,STA,TOTAL,2314,3113617.0
2022,3,DIS,prakasam,andhra-pradesh,STA,TOTAL,2137,2552054.0
2022,3,DIS,anantapur,andhra-pradesh,STA,TOTAL,1934,2719786.0
2022,3,DIS,ysr,andhra-pradesh,STA,TOTAL,1892,2559169.0
2022,3,PIN,524002,andhra-pradesh,STA,TOTAL,485,506293.0
2022,3,PIN,517507,andhra-pradesh,STA,TOTAL,478,633331.0
2022,3,PIN,517501,andhra-pradesh,STA,TOTAL,477,602653.0
2022,3,PIN,520010,andhra-pradesh,STA,TOTAL,463,496114.0
2022,3,PIN,520011,andhra-pradesh,STA,TOTAL,444,463855.0
2022,3,PIN,516001,andhra-pradesh,STA,TOTAL,443,510288.0
2022,3,PIN,530026,andhra-pradesh,STA,TOTAL,421,437652.0
2022,3,PIN,530016,andhra-pradesh,STA,TOTAL,420,408060.0
2022,3,PIN,520001,andhra-pradesh,STA,TOTAL,411,343460.0
2022,3,PIN,524004,andhra-pradesh,STA,TOTAL,392,408836.0
2022,4,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,7636,9911879.0
2022,4,DIS,krishna,andhra-pradesh,STA,TOTAL,5484,6977122.0
2022,4,DIS,guntur,andhra-pradesh,STA,TOTAL,5199,6244165.0
2022,4,DIS,chittoor,andhra-pradesh,STA,TOTAL,4641,6166050.0
2022,4,DIS,east godavari,andhra-pradesh,STA,TOTAL,4450,5856052.0
2022,4,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,2733,3658896.0
2022,4,DIS,west godavari,andhra-pradesh,STA,TOTAL,2623,3513389.0
2022,4,DIS,anantapur,andhra-pradesh,STA,TOTAL,2425,3710468.0
2022,4,DIS,prakasam,andhra-pradesh,STA,TOTAL,2400,2848596.0
2022,4,DIS,ysr,andhra-pradesh,STA,TOTAL,2261,2993022.0
2022,4,PIN,517507,andhra-pradesh,STA,TOTAL,596,856272.0
2022,4,PIN,516001,andhra-pradesh,STA,TOTAL,550,602897.0
2022,4,PIN,517501,andhra-pradesh,STA,TOTAL,543,549451.0
2022,4,PIN,523002,andhra-pradesh,STA,TOTAL,488,441856.0
2022,4,PIN,530016,andhra-pradesh,STA,TOTAL,457,650737.0
2022,4,PIN,517326,andhra-pradesh,STA,TOTAL,416,288926.0
2022,4,PIN,524002,andhra-pradesh,STA,TOTAL,416,588408.0
2022,4,PIN,520011,andhra-pradesh,STA,TOTAL,413,432671.0
2022,4,PIN,522001,andhra-pradesh,STA,TOTAL,407,369435.0
2022,4,PIN,530026,andhra-pradesh,STA,TOTAL,407,458462.0
2023,1,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,6752,9502319.0
2023,1,DIS,krishna,andhra-pradesh,STA,TOTAL,4693,6275818.0
2023,1,DIS,east godavari,andhra-pradesh,STA,TOTAL,4069,5915626.0
2023,1,DIS,guntur,andhra-pradesh,STA,TOTAL,3542,4957590.0
2023,1,DIS,chittoor,andhra-pradesh,STA,TOTAL,3284,5677174.0
2023,1,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,2461,3621734.0
2023,1,DIS,west godavari,andhra-pradesh,STA,TOTAL,2196,3370241.0
2023,1,DIS,anantapur,andhra-pradesh,STA,TOTAL,1565,2882540.0
2023,1,DIS,ysr,andhra-pradesh,STA,TOTAL,1509,2235497.0
2023,1,DIS,prakasam,andhra-pradesh,STA,TOTAL,1437,2188369.0
2023,1,PIN,517507,andhra-pradesh,STA,TOTAL,468,848915.0
2023,1,PIN,530016,andhra-pradesh,STA,TOTAL,463,635433.0
2023,1,PIN,517501,andhra-pradesh,STA,TOTAL,456,788976.0
2023,1,PIN,520011,andhra-pradesh,STA,TOTAL,407,518326.0
2023,1,PIN,516001,andhra-pradesh,STA,TOTAL,396,538812.0
2023,1,PIN,524002,andhra-pradesh,STA,TOTAL,383,483768.0
2023,1,PIN,520010,andhra-pradesh,STA,TOTAL,377,446022.0
2023,1,PIN,530026,andhra-pradesh,STA,TOTAL,367,455958.0
2023,1,PIN,520012,andhra-pradesh,STA,TOTAL,353,481246.0
2023,1,PIN,520007,andhra-pradesh,STA,TOTAL,345,417747.0
2023,2,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,7000,8910217.0
2023,2,DIS,krishna,andhra-pradesh,STA,TOTAL,5163,6666796.0
2023,2,DIS,chittoor,andhra-pradesh,STA,TOTAL,3756,5988173.0
2023,2,DIS,guntur,andhra-pradesh,STA,TOTAL,3725,5015442.0
2023,2,DIS,east godavari,andhra-pradesh,STA,TOTAL,3690,5519480.0
2023,2,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,2468,3679371.0
2023,2,DIS,west godavari,andhra-pradesh,STA,TOTAL,2140,3383512.0
2023,2,DIS,anantapur,andhra-pradesh,STA,TOTAL,1688,3027497.0
2023,2,DIS,ysr,andhra-pradesh,STA,TOTAL,1652,2426306.0
2023,2,DIS,kurnool,andhra-pradesh,STA,TOTAL,1473,2483871.0
2023,2,PIN,517507,andhra-pradesh,STA,TOTAL,616,969092.0
2023,2,PIN,517501,andhra-pradesh,STA,TOTAL,537,696700.0
2023,2,PIN,520010,andhra-pradesh,STA,TOTAL,472,547680.0
2023,2,PIN,530016,andhra-pradesh,STA,TOTAL,452,526796.0
2023,2,PIN,520007,andhra-pradesh,STA,TOTAL,433,549179.0
2023,2,PIN,524002,andhra-pradesh,STA,TOTAL,412,546644.0
2023,2,PIN,520011,andhra-pradesh,STA,TOTAL,405,443320.0
2023,2,PIN,520001,andhra-pradesh,STA,TOTAL,394,377868.0
2023,2,PIN,524004,andhra-pradesh,STA,TOTAL,371,636260.0
2023,2,PIN,516001,andhra-pradesh,STA,TOTAL,370,505187.0
2023,3,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,8972,11107138.0
2023,3,DIS,krishna,andhra-pradesh,STA,TOTAL,6187,7831756.0
2023,3,DIS,guntur,andhra-pradesh,STA,TOTAL,4604,5810698.0
2023,3,DIS,east godavari,andhra-pradesh,STA,TOTAL,4157,5720660.0
2023,3,DIS,chittoor,andhra-pradesh,STA,TOTAL,3993,6350318.0
2023,3,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,3082,3962298.0
2023,3,DIS,west godavari,andhra-pradesh,STA,TOTAL,2308,3162591.0
2023,3,DIS,anantapur,andhra-pradesh,STA,TOTAL,1947,3392196.0
2023,3,DIS,ysr,andhra-pradesh,STA,TOTAL,1900,2732465.0
2023,3,DIS,kurnool,andhra-pradesh,STA,TOTAL,1723,2310997.0
2023,3,PIN,517507,andhra-pradesh,STA,TOTAL,681,926705.0
2023,3,PIN,517501,andhra-pradesh,STA,TOTAL,589,770236.0
2023,3,PIN,530016,andhra-pradesh,STA,TOTAL,577,720125.0
2023,3,PIN,520010,andhra-pradesh,STA,TOTAL,533,663947.0
2023,3,PIN,520007,andhra-pradesh,STA,TOTAL,527,675611.0
2023,3,PIN,520011,andhra-pradesh,STA,TOTAL,524,479426.0
2023,3,PIN,530026,andhra-pradesh,STA,TOTAL,520,483441.0
2023,3,PIN,524002,andhra-pradesh,STA,TOTAL,482,536352.0
2023,3,PIN,524004,andhra-pradesh,STA,TOTAL,431,581425.0
2023,3,PIN,516001,andhra-pradesh,STA,TOTAL,412,534212.0
2023,4,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,8787,12027284.0
2023,4,DIS,krishna,andhra-pradesh,STA,TOTAL,5268,7328216.0
2023,4,DIS,guntur,andhra-pradesh,STA,TOTAL,4354,6154821.0
2023,4,DIS,east godavari,andhra-pradesh,STA,TOTAL,4294,6404501.0
2023,4,DIS,chittoor,andhra-pradesh,STA,TOTAL,4025,7322967.0
2023,4,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,2739,3968074.0
2023,4,DIS,west godavari,andhra-pradesh,STA,TOTAL,2198,3630998.0
2023,4,DIS,anantapur,andhra-pradesh,STA,TOTAL,2143,3651525.0
2023,4,DIS,ysr,andhra-pradesh,STA,TOTAL,1923,2738253.0
2023,4,DIS,kurnool,andhra-pradesh,STA,TOTAL,1829,3161720.0
2023,4,PIN,530016,andhra-pradesh,STA,TOTAL,563,837356.0
2023,4,PIN,517507,andhra-pradesh,STA,TOTAL,557,1066470.0
2023,4,PIN,530026,andhra-pradesh,STA,TOTAL,495,565504.0
2023,4,PIN,517501,andhra-pradesh,STA,TOTAL,453,752992.0
2023,4,PIN,524002,andhra-pradesh,STA,TOTAL,434,553778.0
2023,4,PIN,520011,andhra-pradesh,STA,TOTAL,412,463576.0
2023,4,PIN,520007,andhra-pradesh,STA,TOTAL,407,516110.0
2023,4,PIN,520010,andhra-pradesh,STA,TOTAL,389,513516.0
2023,4,PIN,530046,andhra-pradesh,STA,TOTAL,378,607798.0
2023,4,PIN,520001,andhra-pradesh,STA,TOTAL,369,418525.0
2024,1,DIS,visakhapatnam,andhra-pradesh,STA,TOTAL,9034,12016206.0
2024,1,DIS,krishna,andhra-pradesh,STA,TOTAL,5888,7907881.0
2024,1,DIS,east godavari,andhra-pradesh,STA,TOTAL,5344,6899327.0
2024,1,DIS,chittoor,andhra-pradesh,STA,TOTAL,4784,6901394.0
2024,1,DIS,guntur,andhra-pradesh,STA,TOTAL,4613,5985992.0
2024,1,DIS,spsr nellore,andhra-pradesh,STA,TOTAL,2931,3961012.0
2024,1,DIS,west godavari,andhra-pradesh,STA,TOTAL,2808,4029842.0
2024,1,DIS,anantapur,andhra-pradesh,STA,TOTAL,2194,3722783.0
2024,1,DIS,ysr,andhra-pradesh,STA,TOTAL,1935,2972264.0
2024,1,DIS,kurnool,andhra-pradesh,STA,TOTAL,1916,2727094.0
2024,1,PIN,530016,andhra-pradesh,STA,TOTAL,548,763795.0
2024,1,PIN,517507,andhra-pradesh,STA,TOTAL,531,915457.0
2024,1,PIN,517501,andhra-pradesh,STA,TOTAL,494,749467.0
2024,1,PIN,520010,andhra-pradesh,STA,TOTAL,480,529119.0
2024,1,PIN,530026,andhra-pradesh,STA,TOTAL,466,524957.0
2024,1,PIN,517326,andhra-pradesh,STA,TOTAL,439,244562.0
2024,1,PIN,520007,andhra-pradesh,STA,TOTAL,432,691745.0
2024,1,PIN,524002,andhra-pradesh,STA,TOTAL,428,666708.0
2024,1,PIN,530046,andhra-pradesh,STA,TOTAL,386,614874.0
2024,1,PIN,520011,andhra-pradesh,STA,TOTAL,372,445394.0
2020,2,DIS,papum pare,arunachal-pradesh,STA,TOTAL,33,6304.0
2020,2,DIS,changlang,arunachal-pradesh,STA,TOTAL,9,2511.0
2020,2,DIS,tirap,arunachal-pradesh,STA,TOTAL,5,1026.0
2020,2,DIS,west siang,arunachal-pradesh,STA,TOTAL,5,1124.0
2020,2,DIS,tawang,arunachal-pradesh,STA,TOTAL,3,827.0
2020,2,DIS,east siang,arunachal-pradesh,STA,TOTAL,2,469.0
2020,2,DIS,west kameng,arunachal-pradesh,STA,TOTAL,2,513.0
2020,2,DIS,lower dibang valley,arunachal-pradesh,STA,TOTAL,2,513.0
2020,2,DIS,lower subansiri,arunachal-pradesh,STA,TOTAL,1,231.0
2020,2,DIS,namsai,arunachal-pradesh,STA,TOTAL,1,231.0
2020,2,PIN,791113,arunachal-pradesh,STA,TOTAL,21,3445.0
2020,2,PIN,791110,arunachal-pradesh,STA,TOTAL,6,1304.0
2020,2,PIN,791001,arunachal-pradesh,STA,TOTAL,5,1124.0
2020,2,PIN,792056,arunachal-pradesh,STA,TOTAL,5,1064.0
2020,2,PIN,792130,arunachal-pradesh,STA,TOTAL,4,744.0
2020,2,PIN,791109,arunachal-pradesh,STA,TOTAL,3,811.0
2020,2,PIN,792120,arunachal-pradesh,STA,TOTAL,3,739.0
2020,2,PIN,790104,arunachal-pradesh,STA,TOTAL,3,827.0
2020,2,PIN,791111,arunachal-pradesh,STA,TOTAL,3,744.0
2020,2,PIN,792103,arunachal-pradesh,STA,TOTAL,2,939.0
2020,3,DIS,papum pare,arunachal-pradesh,STA,TOTAL,60,15776.0
2020,3,DIS,east siang,arunachal-pradesh,STA,TOTAL,22,9675.0
2020,3,DIS,west kameng,arunachal-pradesh,STA,TOTAL,12,3466.0
2020,3,DIS,lohit,arunachal-pradesh,STA,TOTAL,9,1557.0
2020,3,DIS,west siang,arunachal-pradesh,STA,TOTAL,5,2052.0
2020,3,DIS,lower dibang valley,arunachal-pradesh,STA,TOTAL,4,843.0
2020,3,DIS,tirap,arunachal-pradesh,STA,TOTAL,3,939.0
2020,3,DIS,dibang valley,arunachal-pradesh,STA,TOTAL,3,66.0
2020,3,DIS,namsai,arunachal-pradesh,STA,TOTAL,3,1486.0
2020,3,DIS,east kameng,arunachal-pradesh,STA,TOTAL,2,695.0
2020,3,PIN,791110,arunachal-pradesh,STA,TOTAL,21,4213.0
2020,3,PIN,791102,arunachal-pradesh,STA,TOTAL,19,9111.0
2020,3,PIN,791111,arunachal-pradesh,STA,TOTAL,17,5506.0
2020,3,PIN,791112,arunachal-pradesh,STA,TOTAL,10,2281.0
2020,3,PIN,791001,arunachal-pradesh,STA,TOTAL,6,2236.0
2020,3,PIN,791123,arunachal-pradesh,STA,TOTAL,6,1540.0
2020,3,PIN,791113,arunachal-pradesh,STA,TOTAL,6,2236.0
2020,3,PIN,790116,arunachal-pradesh,STA,TOTAL,6,1512.0
2020,3,PIN,792001,arunachal-pradesh,STA,TOTAL,5,796.0
2020,3,PIN,792110,arunachal-pradesh,STA,TOTAL,4,843.0
2020,4,DIS,papum pare,arunachal-pradesh,STA,TOTAL,48,21298.0
2020,4,DIS,west kameng,arunachal-pradesh,STA,TOTAL,15,22182.0
2020,4,DIS,east siang,arunachal-pradesh,STA,TOTAL,10,8075.0
2020,4,DIS,tawang,arunachal-pradesh,STA,TOTAL,10,9740.0
2020,4,DIS,lower dibang valley,arunachal-pradesh,STA,TOTAL,9,1981.0
2020,4,DIS,changlang,arunachal-pradesh,STA,TOTAL,7,5505.0
2020,4,DIS,lohit,arunachal-pradesh,STA,TOTAL,5,4148.0
2020,4,DIS,tirap,arunachal-pradesh,STA,TOTAL,4,1561.0
2020,4,DIS,lepa rada,arunachal-pradesh,STA,TOTAL,3,2685.0
2020,4,DIS,namsai,arunachal-pradesh,STA,TOTAL,3,984.0
2020,4,PIN,791113,arunachal-pradesh,STA,TOTAL,18,5383.0
2020,4,PIN,791110,arunachal-pradesh,STA,TOTAL,13,7819.0
2020,4,PIN,791111,arunachal-pradesh,STA,TOTAL,10,4999.0
2020,4,PIN,792110,arunachal-pradesh,STA,TOTAL,9,1981.0
2020,4,PIN,791102,arunachal-pradesh,STA,TOTAL,8,5359.0
2020,4,PIN,790003,arunachal-pradesh,STA,TOTAL,6,10016.0
2020,4,PIN,790001,arunachal-pradesh,STA,TOTAL,5,4355.0
2020,4,PIN,790105,arunachal-pradesh,STA,TOTAL,4,5434.0
2020,4,PIN,790104,arunachal-pradesh,STA,TOTAL,4,2973.0
2020,4,PIN,791109,arunachal-pradesh,STA,TOTAL,4,888.0
2021,1,DIS,papum pare,arunachal-pradesh,STA,TOTAL,65,62651.0
2021,1,DIS,east siang,arunachal-pradesh,STA,TOTAL,18,8695.0
2021,1,DIS,west kameng,arunachal-pradesh,STA,TOTAL,15,9871.0
2021,1,DIS,changlang,arunachal-pradesh,STA,TOTAL,12,4524.0
2021,1,DIS,lohit,arunachal-pradesh,STA,TOTAL,11,2951.0
2021,1,DIS,tawang,arunachal-pradesh,STA,TOTAL,11,10155.0
2021,1,DIS,namsai,arunachal-pradesh,STA,TOTAL,8,1248.0
2021,1,DIS,west siang,arunachal-pradesh,STA,TOTAL,7,3690.0
2021,1,DIS,tirap,arunachal-pradesh,STA,TOTAL,7,7696.0
2021,1,DIS,upper subansiri,arunachal-pradesh,STA,TOTAL,7,4237.0
2021,1,PIN,791110,arunachal-pradesh,STA,TOTAL,21,32836.0
2021,1,PIN,791111,arunachal-pradesh,STA,TOTAL,18,6658.0
2021,1,PIN,791102,arunachal-pradesh,STA,TOTAL,17,8055.0
2021,1,PIN,791113,arunachal-pradesh,STA,TOTAL,16,9549.0
2021,1,PIN,792103,arunachal-pradesh,STA,TOTAL,11,1983.0
2021,1,PIN,792001,arunachal-pradesh,STA,TOTAL,9,2577.0
2021,1,PIN,790104,arunachal-pradesh,STA,TOTAL,9,8819.0
2021,1,PIN,790116,arunachal-pradesh,STA,TOTAL,7,3646.0
2021,1,PIN,791122,arunachal-pradesh,STA,TOTAL,7,4237.0
2021,1,PIN,791001,arunachal-pradesh,STA,TOTAL,7,3690.0
2021,2,DIS,papum pare,arunachal-pradesh,STA,TOTAL,69,89335.0
2021,2,DIS,west kameng,arunachal-pradesh,STA,TOTAL,20,17896.0
2021,2,DIS,west siang,arunachal-pradesh,STA,TOTAL,18,8990.0
2021,2,DIS,lohit,arunachal-pradesh,STA,TOTAL,16,21096.0
2021,2,DIS,lower dibang valley,arunachal-pradesh,STA,TOTAL,14,8091.0
2021,2,DIS,tawang,arunachal-pradesh,STA,TOTAL,13,23216.0
2021,2,DIS,changlang,arunachal-pradesh,STA,TOTAL,12,11258.0
2021,2,DIS,namsai,arunachal-pradesh,STA,TOTAL,11,8880.0
2021,2,DIS,lower subansiri,arunachal-pradesh,STA,TOTAL,10,4236.0
2021,2,DIS,east siang,arunachal-pradesh,STA,TOTAL,6,2979.0
2021,2,PIN,791110,arunachal-pradesh,STA,TOTAL,26,14352.0
2021,2,PIN,791001,arunachal-pradesh,STA,TOTAL,20,15346.0
2021,2,PIN,791111,arunachal-pradesh,STA,TOTAL,15,39804.0
2021,2,PIN,792103,arunachal-pradesh,STA,TOTAL,14,9960.0
2021,2,PIN,792110,arunachal-pradesh,STA,TOTAL,14,8091.0
2021,2,PIN,792001,arunachal-pradesh,STA,TOTAL,12,19837.0
2021,2,PIN,791113,arunachal-pradesh,STA,TOTAL,10,4357.0
2021,2,PIN,791120,arunachal-pradesh,STA,TOTAL,10,4236.0
2021,2,PIN,791109,arunachal-pradesh,STA,TOTAL,9,9677.0
2021,2,PIN,791112,arunachal-pradesh,STA,TOTAL,8,20976.0
2021,3,DIS,papum pare,arunachal-pradesh,STA,TOTAL,50,95368.0
2021,3,DIS,east siang,arunachal-pradesh,STA,TOTAL,23,32914.0
2021,3,DIS,west kameng,arunachal-pradesh,STA,TOTAL,22,21566.0
2021,3,DIS,west siang,arunachal-pradesh,STA,TOTAL,21,57300.0
2021,3,DIS,changlang,arunachal-pradesh,STA,TOTAL,15,25894.0
2021,3,DIS,namsai,arunachal-pradesh,STA,TOTAL,15,35207.0
2021,3,DIS,tirap,arunachal-pradesh,STA,TOTAL,14,38082.0
2021,3,DIS,lower dibang valley,arunachal-pradesh,STA,TOTAL,13,11845.0
2021,3,DIS,lohit,arunachal-pradesh,STA,TOTAL,10,15097.0
2021,3,DIS,tawang,arunachal-pradesh,STA,TOTAL,8,5436.0
2021,3,PIN,791001,arunachal-pradesh,STA,TOTAL,21,57300.0
2021,3,PIN,791102,arunachal-pradesh,STA,TOTAL,20,30911.0
2021,3,PIN,791111,arunachal-pradesh,STA,TOTAL,20,62172.0
2021,3,PIN,791110,arunachal-pradesh,STA,TOTAL,16,18773.0
2021,3,PIN,792103,arunachal-pradesh,STA,TOTAL,15,35018.0
2021,3,PIN,790116,arunachal-pradesh,STA,TOTAL,13,12529.0
2021,3,PIN,792110,arunachal-pradesh,STA,TOTAL,13,11845.0
2021,3,PIN,792129,arunachal-pradesh,STA,TOTAL,10,25474.0
2021,3,PIN,792001,arunachal-pradesh,STA,TOTAL,7,12333.0
2021,3,PIN,791120,arunachal-pradesh,STA,TOTAL,6,11875.0
2021,4,DIS,papum pare,arunachal-pradesh,STA,TOTAL,128,232985.0
2021,4,DIS,west kameng,arunachal-pradesh,STA,TOTAL,37,61049.0
2021,4,DIS,changlang,arunachal-pradesh,STA,TOTAL,26,59532.0
2021,4,DIS,lohit,arunachal-pradesh,STA,TOTAL,17,19353.0
2021,4,DIS,tawang,arunachal-pradesh,STA,TOTAL,14,28772.0
2021,4,DIS,tirap,arunachal-pradesh,STA,TOTAL,14,37402.0
2021,4,DIS,namsai,arunachal-pradesh,STA,TOTAL,14,19295.0
2021,4,DIS,west siang,arunachal-pradesh,STA,TOTAL,14,25308.0
2021,4,DIS,lower dibang valley,arunachal-pradesh,STA,TOTAL,11,12440.0
2021,4,DIS,east siang,arunachal-pradesh,STA,TOTAL,7,22841.0
2021,4,PIN,791110,arunachal-pradesh,STA,TOTAL,44,84245.0
2021,4,PIN,791111,arunachal-pradesh,STA,TOTAL,31,62422.0
2021,4,PIN,791113,arunachal-pradesh,STA,TOTAL,23,42208.0
2021,4,PIN,791001,arunachal-pradesh,STA,TOTAL,17,27105.0
2021,4,PIN,792103,arunachal-pradesh,STA,TOTAL,16,24037.0
2021,4,PIN,790001,arunachal-pradesh,STA,TOTAL,14,19900.0
2021,4,PIN,791109,arunachal-pradesh,STA,TOTAL,14,15990.0
2021,4,PIN,790104,arunachal-pradesh,STA,TOTAL,13,18120.0
2021,4,PIN,792130,arunachal-pradesh,STA,TOTAL,12,30185.0
2021,4,PIN,792110,arunachal-pradesh,STA,TOTAL,11,12440.0
2022,1,DIS,papum pare,arunachal-pradesh,STA,TOTAL,149,339981.0
2022,1,DIS,west kameng,arunachal-pradesh,STA,TOTAL,36,83342.0
2022,1,DIS,tirap,arunachal-pradesh,STA,TOTAL,22,98280.0
2022,1,DIS,east siang,arunachal-pradesh,STA,TOTAL,22,50073.0
2022,1,DIS,changlang,arunachal-pradesh,STA,TOTAL,22,41022.0
2022,1,DIS,lohit,arunachal-pradesh,STA,TOTAL,17,33684.0
2022,1,DIS,namsai,arunachal-pradesh,STA,TOTAL,13,25903.0
2022,1,DIS,tawang,arunachal-pradesh,STA,TOTAL,11,59469.0
2022,1,DIS,lower dibang valley,arunachal-pradesh,STA,TOTAL,10,17012.0
2022,1,DIS,lower subansiri,arunachal-pradesh,STA,TOTAL,9,27520.0
2022,1,PIN,791111,arunachal-pradesh,STA,TOTAL,51,124161.0
2022,1,PIN,791110,arunachal-pradesh,STA,TOTAL,34,58358.0
2022,1,PIN,791113,arunachal-pradesh,STA,TOTAL,29,95648.0
2022,1,PIN,791102,arunachal-pradesh,STA,TOTAL,21,46778.0
2022,1,PIN,790116,arunachal-pradesh,STA,TOTAL,21,42054.0
2022,1,PIN,792129,arunachal-pradesh,STA,TOTAL,14,55170.0
2022,1,PIN,792001,arunachal-pradesh,STA,TOTAL,13,22997.0
2022,1,PIN,791109,arunachal-pradesh,STA,TOTAL,12,12811.0
2022,1,PIN,792056,arunachal-pradesh,STA,TOTAL,10,13617.0
2022,1,PIN,792110,arunachal-pradesh,STA,TOTAL,10,17012.0
2022,2,DIS,papum pare,arunachal-pradesh,STA,TOTAL,310,752159.0
2022,2,DIS,west kameng,arunachal-pradesh,STA,TOTAL,47,115575.0
2022,2,DIS,east siang,arunachal-pradesh,STA,TOTAL,29,107087.0
2022,2,DIS,tawang,arunachal-pradesh,STA,TOTAL,26,61225.0
2022,2,DIS,changlang,arunachal-pradesh,STA,TOTAL,25,51823.0
2022,2,DIS,west siang,arunachal-pradesh,STA,TOTAL,24,54485.0
2022,2,DIS,lohit,arunachal-pradesh,STA,TOTAL,21,59273.0
2022,2,DIS,tirap,arunachal-pradesh,STA,TOTAL,15,32728.0
2022,2,DIS,namsai,arunachal-pradesh,STA,TOTAL,14,34582.0
2022,2,DIS,lower dibang valley,arunachal-pradesh,STA,TOTAL,13,25061.0
2022,2,PIN,791110,arunachal-pradesh,STA,TOTAL,97,272742.0
2022,2,PIN,791111,arunachal-pradesh,STA,TOTAL,95,210496.0
2022,2,PIN,791113,arunachal-pradesh,STA,TOTAL,59,126741.0
2022,2,PIN,791109,arunachal-pradesh,STA,TOTAL,30,77784.0
2022,2,PIN,791102,arunachal-pradesh,STA,TOTAL,25,94817.0
2022,2,PIN,791001,arunachal-pradesh,STA,TOTAL,24,54485.0
2022,2,PIN,790104,arunachal-pradesh,STA,TOTAL,22,55603.0
2022,2,PIN,792001,arunachal-pradesh,STA,TOTAL,17,45749.0
2022,2,PIN,791123,arunachal-pradesh,STA,TOTAL,15,22207.0
2022,2,PIN,791112,arunachal-pradesh,STA,TOTAL,14,42189.0
2022,3,DIS,papum pare,arunachal-pradesh,STA,TOTAL,250,590296.0
2022,3,DIS,west kameng,arunachal-pradesh,STA,TOTAL,42,118030.0
2022,3,DIS,east siang,arunachal-pradesh,STA,TOTAL,35,54567.0
2022,3,DIS,tawang,arunachal-pradesh,STA,TOTAL,24,112439.0
2022,3,DIS,tirap,arunachal-pradesh,STA,TOTAL,23,54004.0
2022,3,DIS,changlang,arunachal-pradesh,STA,TOTAL,22,53679.0
2022,3,DIS,lohit,arunachal-pradesh,STA,TOTAL,18,45865.0
2022,3,DIS,lower dibang valley,arunachal-pradesh,STA,TOTAL,17,26960.0
2022,3,DIS,west siang,arunachal-pradesh,STA,TOTAL,16,86941.0
2022,3,DIS,east kameng,arunachal-pradesh,STA,TOTAL,15,25996.0
2022,3,PIN,791111,arunachal-pradesh,STA,TOTAL,98,283474.0
2022,3,PIN,791110,arunachal-pradesh,STA,TOTAL,67,151232.0
2022,3,PIN,791102,arunachal-pradesh,STA,TOTAL,32,53678.0
2022,3,PIN,791109,arunachal-pradesh,STA,TOTAL,29,36024.0
