year,quarter,geo_type,geo_name,geo_pname,hover_over,stat_type,count,amount
2019,3,DIS,thrissur,kerala,STA,TOTAL,913742,1653044268.950473
2019,3,DIS,palakkad,kerala,STA,TOTAL,468478,831397770.4387538
2019,3,DIS,kannur,kerala,STA,TOTAL,467512,801246829.2133517
2019,3,DIS,kottayam,kerala,STA,TOTAL,455029,868646787.5281066
2019,3,DIS,ernakulam,kerala,STA,TOTAL,2730518,5157574846.841607
2019,3,DIS,idukki,kerala,STA,TOTAL,203708,374195886.6716196
2019,4,DIS,thiruvananthapuram,kerala,STA,TOTAL,1653618,2665386104.807865
2019,4,DIS,kasaragod,kerala,STA,TOTAL,241911,416731460.5097851
2019,4,DIS,malappuram,kerala,STA,TOTAL,888327,1440292240.034595
2019,4,DIS,pathanamthitta,kerala,STA,TOTAL,242926,415571876.488405
2019,4,DIS,wayanad,kerala,STA,TOTAL,238665,420741703.5266599
2019,4,DIS,alappuzha,kerala,STA,TOTAL,581762,859960789.4064288
2019,4,DIS,kozhikode,kerala,STA,TOTAL,1048192,1646744139.547135
2019,4,DIS,kollam,kerala,STA,TOTAL,625681,942036912.2773268
2019,4,DIS,thrissur,kerala,STA,TOTAL,1136317,2093913336.262066
2019,4,DIS,palakkad,kerala,STA,TOTAL,607193,1069460193.0190679
2019,4,DIS,kannur,kerala,STA,TOTAL,616688,1017939385.590722
2019,4,DIS,kottayam,kerala,STA,TOTAL,621352,1132028895.1782432
2019,4,DIS,ernakulam,kerala,STA,TOTAL,3714876,6519567750.700622
2019,4,DIS,idukki,kerala,STA,TOTAL,281129,510951850.4557996
2020,1,DIS,thiruvananthapuram,kerala,STA,TOTAL,1957687,3050411160.5453634
2020,1,DIS,kasaragod,kerala,STA,TOTAL,301169,507073803.3718973
2020,1,DIS,malappuram,kerala,STA,TOTAL,1032834,1707013551.156943
2020,1,DIS,pathanamthitta,kerala,STA,TOTAL,271212,438745625.6228532
2020,1,DIS,wayanad,kerala,STA,TOTAL,289132,493187938.74526614
2020,1,DIS,alappuzha,kerala,STA,TOTAL,655979,939182379.108365
2020,1,DIS,kozhikode,kerala,STA,TOTAL,1568774,2563142658.862935
2020,1,DIS,kollam,kerala,STA,TOTAL,773621,1132631398.208338
2020,1,DIS,thrissur,kerala,STA,TOTAL,1370029,2546348594.755377
2020,1,DIS,palakkad,kerala,STA,TOTAL,715756,1196433777.422469
2020,1,DIS,kannur,kerala,STA,TOTAL,703334,1073577708.942707
2020,1,DIS,kottayam,kerala,STA,TOTAL,752571,1330711260.7580512
2020,1,DIS,ernakulam,kerala,STA,TOTAL,5025201,8938376106.912516
2020,1,DIS,idukki,kerala,STA,TOTAL,316223,534248866.5212162
2020,2,DIS,thiruvananthapuram,kerala,STA,TOTAL,1742767,2599631080.622644
2020,2,DIS,kasaragod,kerala,STA,TOTAL,446953,591069175.8807278
2020,2,DIS,malappuram,kerala,STA,TOTAL,1257378,1803201659.970934
2020,2,DIS,pathanamthitta,kerala,STA,TOTAL,341421,451078696.1925205
2020,2,DIS,wayanad,kerala,STA,TOTAL,382374,519782233.37017375
2020,2,DIS,alappuzha,kerala,STA,TOTAL,755556,942056560.3210676
2020,2,DIS,kozhikode,kerala,STA,TOTAL,1566564,2243504596.608429
2020,2,DIS,kollam,kerala,STA,TOTAL,893973,1193885128.3700101
2020,2,DIS,thrissur,kerala,STA,TOTAL,1351787,2341058567.044311
2020,2,DIS,palakkad,kerala,STA,TOTAL,893115,1291966407.546324
2020,2,DIS,kannur,kerala,STA,TOTAL,998243,1189750957.315987
2020,2,DIS,kottayam,kerala,STA,TOTAL,761782,1204970922.405395
2020,2,DIS,ernakulam,kerala,STA,TOTAL,4530511,9056027224.418602
2020,2,DIS,idukki,kerala,STA,TOTAL,365543,466095268.53298694
2020,3,DIS,thiruvananthapuram,kerala,STA,TOTAL,2081035,3493171877.831766
2020,3,DIS,kasaragod,kerala,STA,TOTAL,596614,1166012173.697486
2020,3,DIS,malappuram,kerala,STA,TOTAL,1898768,3664780939.093948
2020,3,DIS,pathanamthitta,kerala,STA,TOTAL,489737,845216797.9095387
2020,3,DIS,wayanad,kerala,STA,TOTAL,513419,887306330.3024907
2020,3,DIS,alappuzha,kerala,STA,TOTAL,1034921,1556781058.151226
2020,3,DIS,kozhikode,kerala,STA,TOTAL,2170142,3948266707.5358224
2020,3,DIS,kollam,kerala,STA,TOTAL,1338722,2289595646.9909644
2020,3,DIS,thrissur,kerala,STA,TOTAL,1849073,3785405397.4936147
2020,3,DIS,palakkad,kerala,STA,TOTAL,1116331,2004283358.564612
2020,3,DIS,kannur,kerala,STA,TOTAL,1278504,2162452906.343422
2020,3,DIS,kottayam,kerala,STA,TOTAL,1001447,1888052939.600312
2020,3,DIS,ernakulam,kerala,STA,TOTAL,5931363,11683184896.52333
2020,3,DIS,idukki,kerala,STA,TOTAL,458604,789639621.9157053
2020,4,DIS,thiruvananthapuram,kerala,STA,TOTAL,3376010,5574649734.488936
2020,4,DIS,kasaragod,kerala,STA,TOTAL,890448,1587677250.122615
2020,4,DIS,malappuram,kerala,STA,TOTAL,2988328,5198015036.320328
2020,4,DIS,pathanamthitta,kerala,STA,TOTAL,749642,1316217608.809388
2020,4,DIS,wayanad,kerala,STA,TOTAL,901483,1531199014.304572
2020,4,DIS,alappuzha,kerala,STA,TOTAL,1562242,2495781952.453473
2020,4,DIS,kozhikode,kerala,STA,TOTAL,3436777,5728144598.801697
2020,4,DIS,kollam,kerala,STA,TOTAL,1917078,3346551214.334014
2020,4,DIS,thrissur,kerala,STA,TOTAL,2628494,5026840469.302741
2020,4,DIS,palakkad,kerala,STA,TOTAL,1675633,3102276857.543116
2020,4,DIS,kannur,kerala,STA,TOTAL,1966681,3368866047.27071
2020,4,DIS,kottayam,kerala,STA,TOTAL,1486474,2688432124.592808
2020,4,DIS,ernakulam,kerala,STA,TOTAL,8950159,14375193240.807169
2020,4,DIS,idukki,kerala,STA,TOTAL,758738,1415411497.8597488
2021,1,DIS,thiruvananthapuram,kerala,STA,TOTAL,3878020,6358411606.613165
2021,1,DIS,kasaragod,kerala,STA,TOTAL,916836,1740402213.782773
2021,1,DIS,malappuram,kerala,STA,TOTAL,4147591,6618671647.034931
2021,1,DIS,pathanamthitta,kerala,STA,TOTAL,860555,1542488748.521961
2021,1,DIS,wayanad,kerala,STA,TOTAL,991978,1807265259.096957
2021,1,DIS,alappuzha,kerala,STA,TOTAL,1681817,2825682876.840207
2021,1,DIS,kozhikode,kerala,STA,TOTAL,4287518,6990433691.332143
2021,1,DIS,kollam,kerala,STA,TOTAL,2127176,3821625432.235867
2021,1,DIS,thrissur,kerala,STA,TOTAL,3475629,6417811869.89982
2021,1,DIS,palakkad,kerala,STA,TOTAL,1892633,3654239469.7430363
2021,1,DIS,kannur,kerala,STA,TOTAL,2044936,3708267084.541333
2021,1,DIS,kottayam,kerala,STA,TOTAL,1808155,3236942550.7439036
2021,1,DIS,ernakulam,kerala,STA,TOTAL,13390058,18947291978.11158
2021,1,DIS,idukki,kerala,STA,TOTAL,813440,1591435733.3970459
2021,2,DIS,thiruvananthapuram,kerala,STA,TOTAL,4154572,6743334746.137384
2021,2,DIS,kasaragod,kerala,STA,TOTAL,1144742,2009156405.22884
2021,2,DIS,malappuram,kerala,STA,TOTAL,4693842,7117221910.053398
2021,2,DIS,pathanamthitta,kerala,STA,TOTAL,1063832,1781057248.381074
2021,2,DIS,wayanad,kerala,STA,TOTAL,1156091,1909814954.3066149
2021,2,DIS,alappuzha,kerala,STA,TOTAL,1921008,3048000026.80006
2021,2,DIS,kozhikode,kerala,STA,TOTAL,4726028,7499008472.4893875
2021,2,DIS,kollam,kerala,STA,TOTAL,2534369,4330614971.237994
2021,2,DIS,thrissur,kerala,STA,TOTAL,3881737,6752401585.982384
2021,2,DIS,palakkad,kerala,STA,TOTAL,2232317,3954891660.837982
2021,2,DIS,kannur,kerala,STA,TOTAL,2477621,4226966852.665755
2021,2,DIS,kottayam,kerala,STA,TOTAL,2131122,3543155910.921658
2021,2,DIS,ernakulam,kerala,STA,TOTAL,14177054,19704497753.31996
2021,2,DIS,idukki,kerala,STA,TOTAL,896698,1606683937.794041
2021,3,DIS,thiruvananthapuram,kerala,STA,TOTAL,5427449,9208113081.714624
2021,3,DIS,kasaragod,kerala,STA,TOTAL,1491783,2655059896.771513
2021,3,DIS,malappuram,kerala,STA,TOTAL,6691321,10228243297.037321
2021,3,DIS,pathanamthitta,kerala,STA,TOTAL,1284731,2343169622.665164
2021,3,DIS,wayanad,kerala,STA,TOTAL,1598807,2703543869.06237
2021,3,DIS,alappuzha,kerala,STA,TOTAL,2505822,4227398745.144793
2021,3,DIS,kozhikode,kerala,STA,TOTAL,6483184,10352351671.46716
2021,3,DIS,kollam,kerala,STA,TOTAL,3321904,6085539500.552663
2021,3,DIS,thrissur,kerala,STA,TOTAL,5059971,9074305921.546797
2021,3,DIS,palakkad,kerala,STA,TOTAL,2841134,5273353074.481866
2021,3,DIS,kannur,kerala,STA,TOTAL,3200023,5705948607.4528055
2021,3,DIS,kottayam,kerala,STA,TOTAL,2719376,4787914328.519009
2021,3,DIS,ernakulam,kerala,STA,TOTAL,19207421,26757448740.357033
2021,3,DIS,idukki,kerala,STA,TOTAL,1195340,2283771416.356572
2021,4,DIS,thiruvananthapuram,kerala,STA,TOTAL,6802679,10882144450.41156
2021,4,DIS,kasaragod,kerala,STA,TOTAL,1952678,3359697890.1197677
2021,4,DIS,malappuram,kerala,STA,TOTAL,8689226,12215744694.72128
2021,4,DIS,pathanamthitta,kerala,STA,TOTAL,1682712,2933380203.684479
2021,4,DIS,wayanad,kerala,STA,TOTAL,2239644,3471143216.212027
2021,4,DIS,alappuzha,kerala,STA,TOTAL,3177335,5086522403.521093
2021,4,DIS,kozhikode,kerala,STA,TOTAL,8306264,12437421004.46685
2021,4,DIS,kollam,kerala,STA,TOTAL,4107417,7277474405.384279
2021,4,DIS,thrissur,kerala,STA,TOTAL,6471411,10748756930.39449
2021,4,DIS,palakkad,kerala,STA,TOTAL,3813936,6473706354.941971
2021,4,DIS,kannur,kerala,STA,TOTAL,4171542,6945109953.226887
2021,4,DIS,kottayam,kerala,STA,TOTAL,3504049,5843770525.961052
2021,4,DIS,ernakulam,kerala,STA,TOTAL,25306923,32778937436.490685
2021,4,DIS,idukki,kerala,STA,TOTAL,1597925,2888327473.827167
2022,1,DIS,thiruvananthapuram,kerala,STA,TOTAL,7747326,12106537679.27835
2022,1,DIS,kasaragod,kerala,STA,TOTAL,2282517,3923072928.300429
2022,1,DIS,malappuram,kerala,STA,TOTAL,10270093,13968886082.9426
2022,1,DIS,pathanamthitta,kerala,STA,TOTAL,1963871,3361963455.238708
2022,1,DIS,wayanad,kerala,STA,TOTAL,2620413,4017486262.8773155
2022,1,DIS,alappuzha,kerala,STA,TOTAL,3687088,5795828219.423043
2022,1,DIS,kozhikode,kerala,STA,TOTAL,9526680,13732159882.74073
2022,1,DIS,kollam,kerala,STA,TOTAL,4851496,8628660586.960697
2022,1,DIS,thrissur,kerala,STA,TOTAL,7612460,12265599938.76852
2022,1,DIS,palakkad,kerala,STA,TOTAL,4504996,7445457072.739984
2022,1,DIS,kannur,kerala,STA,TOTAL,4837076,7882293599.26064
2022,1,DIS,kottayam,kerala,STA,TOTAL,4029330,6642441538.163086
2022,1,DIS,ernakulam,kerala,STA,TOTAL,29451475,36915318572.07093
2022,1,DIS,idukki,kerala,STA,TOTAL,1896144,3303236645.929193
2022,2,DIS,thiruvananthapuram,kerala,STA,TOTAL,8942858,13552082447.36555
2022,2,DIS,kasaragod,kerala,STA,TOTAL,2578012,4383382390.002623
2022,2,DIS,malappuram,kerala,STA,TOTAL,11218062,15235042406.96366
2022,2,DIS,pathanamthitta,kerala,STA,TOTAL,2074509,3519862948.5512257
2022,2,DIS,wayanad,kerala,STA,TOTAL,2984234,4493999118.462679
2022,2,DIS,alappuzha,kerala,STA,TOTAL,4151240,6503782725.4786625
2022,2,DIS,kozhikode,kerala,STA,TOTAL,10478852,15005755668.418482
2022,2,DIS,kollam,kerala,STA,TOTAL,5799455,10109273068.997639
2022,2,DIS,thrissur,kerala,STA,TOTAL,8767715,13850991972.68572
2022,2,DIS,palakkad,kerala,STA,TOTAL,4998295,8233196635.528811
2022,2,DIS,kannur,kerala,STA,TOTAL,5415196,8864093942.922422
2022,2,DIS,kottayam,kerala,STA,TOTAL,4440370,7095672952.24407
2022,2,DIS,ernakulam,kerala,STA,TOTAL,32257485,40076176147.54244
2022,2,DIS,idukki,kerala,STA,TOTAL,2259039,3773017123.960714
2022,3,DIS,thiruvananthapuram,kerala,STA,TOTAL,11886964,16637313650.76266
2022,3,DIS,kasaragod,kerala,STA,TOTAL,2816269,4420477438.966047
2022,3,DIS,malappuram,kerala,STA,TOTAL,11727280,15435401577.94378
2022,3,DIS,pathanamthitta,kerala,STA,TOTAL,2373258,3615273641.3223243
2022,3,DIS,wayanad,kerala,STA,TOTAL,3269014,4610462828.361015
2022,3,DIS,alappuzha,kerala,STA,TOTAL,5705022,7973274496.748119
2022,3,DIS,kozhikode,kerala,STA,TOTAL,10298519,13830874892.02669
2022,3,DIS,kollam,kerala,STA,TOTAL,7100622,10992059341.72055
2022,3,DIS,thrissur,kerala,STA,TOTAL,9037575,12908229884.95026
2022,3,DIS,palakkad,kerala,STA,TOTAL,6174837,9220755480.574833
2022,3,DIS,kannur,kerala,STA,TOTAL,5631041,8674487770.197609
2022,3,DIS,kottayam,kerala,STA,TOTAL,5918541,8495120284.447548
2022,3,DIS,ernakulam,kerala,STA,TOTAL,35009862,41683362156.463394
2022,3,DIS,idukki,kerala,STA,TOTAL,2414100,3763325870.9447894
2022,4,DIS,thiruvananthapuram,kerala,STA,TOTAL,12176949,16386992625.195723
2022,4,DIS,kasaragod,kerala,STA,TOTAL,3262433,4974165652.6142645
2022,4,DIS,malappuram,kerala,STA,TOTAL,12667960,16133583076.64355
2022,4,DIS,pathanamthitta,kerala,STA,TOTAL,2676852,4082745437.86173
2022,4,DIS,wayanad,kerala,STA,TOTAL,3654113,5018793988.96143
2022,4,DIS,alappuzha,kerala,STA,TOTAL,6094707,8414450111.973736
2022,4,DIS,kozhikode,kerala,STA,TOTAL,11205522,14187898844.87042
2022,4,DIS,kollam,kerala,STA,TOTAL,7022669,10513248742.581388
2022,4,DIS,thrissur,kerala,STA,TOTAL,12802574,16539944197.055
2022,4,DIS,palakkad,kerala,STA,TOTAL,6558445,9566627508.647114
2022,4,DIS,kannur,kerala,STA,TOTAL,6407573,9291348716.042475
2022,4,DIS,kottayam,kerala,STA,TOTAL,6551967,9198738854.99241
2022,4,DIS,ernakulam,kerala,STA,TOTAL,39069167,44933855503.73201
2022,4,DIS,idukki,kerala,STA,TOTAL,2809537,4317415338.538482
2023,1,DIS,thiruvananthapuram,kerala,STA,TOTAL,15777495,20405950025.0
2023,1,DIS,kasaragod,kerala,STA,TOTAL,5032924,7561422786.0
2023,1,DIS,malappuram,kerala,STA,TOTAL,15994699,19984929247.0
2023,1,DIS,pathanamthitta,kerala,STA,TOTAL,3359879,5061220260.0
2023,1,DIS,wayanad,kerala,STA,TOTAL,5237998,7147747721.0
2023,1,DIS,alappuzha,kerala,STA,TOTAL,7029352,9925279750.0
2023,1,DIS,kozhikode,kerala,STA,TOTAL,17609474,21740839808.0
2023,1,DIS,kollam,kerala,STA,TOTAL,8766861,12995036174.0
2023,1,DIS,thrissur,kerala,STA,TOTAL,9811793,13503012488.000002
2023,1,DIS,palakkad,kerala,STA,TOTAL,8521427,12458676099.999998
2023,1,DIS,kannur,kerala,STA,TOTAL,10009053,14112565339.0
2023,1,DIS,kottayam,kerala,STA,TOTAL,6448095,9176107601.0
2023,1,DIS,ernakulam,kerala,STA,TOTAL,30034347,33704884058.000004
2023,1,DIS,idukki,kerala,STA,TOTAL,3988168,5859418320.0
2023,2,DIS,thiruvananthapuram,kerala,STA,TOTAL,16834507,21968674795.0
2023,2,DIS,kasaragod,kerala,STA,TOTAL,5421249,8103400236.000001
2023,2,DIS,malappuram,kerala,STA,TOTAL,16442153,20942444241.000004
2023,2,DIS,pathanamthitta,kerala,STA,TOTAL,3555022,5219658676.0
2023,2,DIS,wayanad,kerala,STA,TOTAL,5751930,8091617292.0
2023,2,DIS,alappuzha,kerala,STA,TOTAL,7694391,10929530290.0
2023,2,DIS,kozhikode,kerala,STA,TOTAL,18231277,23125966041.0
2023,2,DIS,kollam,kerala,STA,TOTAL,9464997,13897112666.0
2023,2,DIS,thrissur,kerala,STA,TOTAL,10462551,14454609093.0
2023,2,DIS,palakkad,kerala,STA,TOTAL,8994974,13287372163.0
2023,2,DIS,kannur,kerala,STA,TOTAL,10783259,15253685629.0
2023,2,DIS,kottayam,kerala,STA,TOTAL,6878572,9740957685.0
2023,2,DIS,ernakulam,kerala,STA,TOTAL,31266275,36160448548.0
2023,2,DIS,idukki,kerala,STA,TOTAL,4389460,6621193630.000001
2023,3,DIS,thiruvananthapuram,kerala,STA,TOTAL,18643081,23843948938.0
2023,3,DIS,kasaragod,kerala,STA,TOTAL,5899641,8338421422.0
2023,3,DIS,malappuram,kerala,STA,TOTAL,18229082,22374245863.0
2023,3,DIS,pathanamthitta,kerala,STA,TOTAL,3966432,5615288690.0
2023,3,DIS,wayanad,kerala,STA,TOTAL,6008357,8061560520.0
2023,3,DIS,alappuzha,kerala,STA,TOTAL,8349948,11603306093.0
2023,3,DIS,kozhikode,kerala,STA,TOTAL,19394854,23944480834.0
2023,3,DIS,kollam,kerala,STA,TOTAL,10425657,15287453319.000002
2023,3,DIS,thrissur,kerala,STA,TOTAL,11419815,15378229549.0
2023,3,DIS,palakkad,kerala,STA,TOTAL,9656725,13856311160.000002
2023,3,DIS,kannur,kerala,STA,TOTAL,11874120,16097825667.999998
2023,3,DIS,kottayam,kerala,STA,TOTAL,7598688,10327573152.0
2023,3,DIS,ernakulam,kerala,STA,TOTAL,34558327,38869325990.0
2023,3,DIS,idukki,kerala,STA,TOTAL,4633924,6734642131.0
2023,4,DIS,thiruvananthapuram,kerala,STA,TOTAL,19316004,23933572611.000004
2023,4,DIS,kasaragod,kerala,STA,TOTAL,6350992,8648838865.0
2023,4,DIS,malappuram,kerala,STA,TOTAL,18960936,22474464502.0
2023,4,DIS,pathanamthitta,kerala,STA,TOTAL,4522225,6402582567.0
2023,4,DIS,wayanad,kerala,STA,TOTAL,6305239,8219155328.999999
2023,4,DIS,alappuzha,kerala,STA,TOTAL,8822498,11778023076.0
2023,4,DIS,kozhikode,kerala,STA,TOTAL,20504589,24296060817.000004
2023,4,DIS,kollam,kerala,STA,TOTAL,10773692,15002316553.0
2023,4,DIS,thrissur,kerala,STA,TOTAL,11972689,15550151220.0
2023,4,DIS,palakkad,kerala,STA,TOTAL,10060701,13846379777.0
2023,4,DIS,kannur,kerala,STA,TOTAL,12846603,16549576658.0
2023,4,DIS,kottayam,kerala,STA,TOTAL,8168997,10919608733.0
2023,4,DIS,ernakulam,kerala,STA,TOTAL,36070124,39986849494.0
2023,4,DIS,idukki,kerala,STA,TOTAL,5167804,7377741263.0
2024,1,DIS,thiruvananthapuram,kerala,STA,TOTAL,19564302,23994396911.0
2024,1,DIS,kasaragod,kerala,STA,TOTAL,6447794,8852077946.0
2024,1,DIS,malappuram,kerala,STA,TOTAL,18991293,22831974850.0
2024,1,DIS,pathanamthitta,kerala,STA,TOTAL,4601346,6346028918.0
2024,1,DIS,wayanad,kerala,STA,TOTAL,5932205,7919674631.0
2024,1,DIS,alappuzha,kerala,STA,TOTAL,9049439,11917993156.0
2024,1,DIS,kozhikode,kerala,STA,TOTAL,20525616,24689413055.0
2024,1,DIS,kollam,kerala,STA,TOTAL,11198940,15368934035.000002
2024,1,DIS,thrissur,kerala,STA,TOTAL,12155776,15782799143.0
2024,1,DIS,palakkad,kerala,STA,TOTAL,10184200,13976888497.0
2024,1,DIS,kannur,kerala,STA,TOTAL,13131416,16955028166.0
2024,1,DIS,kottayam,kerala,STA,TOTAL,8352880,11069456219.0
2024,1,DIS,ernakulam,kerala,STA,TOTAL,36302206,40265764333.0
2024,1,DIS,idukki,kerala,STA,TOTAL,5026553,7107544878.0
2018,1,DIS,kargil,ladakh,STA,TOTAL,1244,3430931.079044319
2018,1,DIS,leh ladakh,ladakh,STA,TOTAL,4845,9101926.692070464
2018,2,DIS,kargil,ladakh,STA,TOTAL,4041,14170742.184864352
2018,2,DIS,leh ladakh,ladakh,STA,TOTAL,10969,33164160.352877107
2018,3,DIS,kargil,ladakh,STA,TOTAL,6149,20173133.97553838
2018,3,DIS,leh ladakh,ladakh,STA,TOTAL,18715,63917843.16930765
2018,4,DIS,kargil,ladakh,STA,TOTAL,8373,31643842.13093466
2018,4,DIS,leh ladakh,ladakh,STA,TOTAL,26838,103879000.36170281
2019,1,DIS,kargil,ladakh,STA,TOTAL,9825,34328560.502981424
2019,1,DIS,leh ladakh,ladakh,STA,TOTAL,36320,118531360.4461457
2019,2,DIS,kargil,ladakh,STA,TOTAL,15289,57479644.79749024
2019,2,DIS,leh ladakh,ladakh,STA,TOTAL,53483,201775862.19993442
2019,3,DIS,kargil,ladakh,STA,TOTAL,13855,47841053.99247417
2019,3,DIS,leh ladakh,ladakh,STA,TOTAL,78541,283288473.20134807
2019,4,DIS,kargil,ladakh,STA,TOTAL,5302,22099751.437070873
2019,4,DIS,leh ladakh,ladakh,STA,TOTAL,79404,302589608.5910406
2020,1,DIS,kargil,ladakh,STA,TOTAL,24169,68749860.73527026
2020,1,DIS,leh ladakh,ladakh,STA,TOTAL,92250,308889816.710473
2020,2,DIS,kargil,ladakh,STA,TOTAL,38403,125414514.1348719
2020,2,DIS,leh ladakh,ladakh,STA,TOTAL,116607,398378484.5171527
2020,3,DIS,kargil,ladakh,STA,TOTAL,53708,183140893.8302123
2020,3,DIS,leh ladakh,ladakh,STA,TOTAL,174514,652346606.227981
2020,4,DIS,kargil,ladakh,STA,TOTAL,79680,242682676.59795192
2020,4,DIS,leh ladakh,ladakh,STA,TOTAL,252454,869280793.9100087
2021,1,DIS,kargil,ladakh,STA,TOTAL,58756,181498257.68860358
2021,1,DIS,leh ladakh,ladakh,STA,TOTAL,216659,801921555.5582756
2021,2,DIS,kargil,ladakh,STA,TOTAL,91914,284985335.7109177
2021,2,DIS,leh ladakh,ladakh,STA,TOTAL,307802,1142273759.759401
2021,3,DIS,kargil,ladakh,STA,TOTAL,128949,444521407.3990404
2021,3,DIS,leh ladakh,ladakh,STA,TOTAL,462038,1769463336.5355492
2021,4,DIS,kargil,ladakh,STA,TOTAL,134957,416648293.6797176
2021,4,DIS,leh ladakh,ladakh,STA,TOTAL,495230,1736886845.1005511
2022,1,DIS,kargil,ladakh,STA,TOTAL,129349,371130651.77577716
2022,1,DIS,leh ladakh,ladakh,STA,TOTAL,500666,1653910267.066431
2022,2,DIS,kargil,ladakh,STA,TOTAL,229338,644363529.2719021
2022,2,DIS,leh ladakh,ladakh,STA,TOTAL,888735,2898954648.724365
2022,3,DIS,kargil,ladakh,STA,TOTAL,244513,647171126.7724077
2022,3,DIS,leh ladakh,ladakh,STA,TOTAL,946345,2958028223.6015
2022,4,DIS,kargil,ladakh,STA,TOTAL,233208,548410667.5396476
2022,4,DIS,leh ladakh,ladakh,STA,TOTAL,850164,2346066905.1393
2023,1,DIS,kargil,ladakh,STA,TOTAL,301776,630698644.0
2023,1,DIS,leh ladakh,ladakh,STA,TOTAL,1265470,3218322654.0
2023,2,DIS,kargil,ladakh,STA,TOTAL,636520,1257128294.0000002
2023,2,DIS,leh ladakh,ladakh,STA,TOTAL,2307295,5933975592.0
2023,3,DIS,kargil,ladakh,STA,TOTAL,827753,1515768063.0
2023,3,DIS,leh ladakh,ladakh,STA,TOTAL,2793613,6734804180.0
2023,4,DIS,kargil,ladakh,STA,TOTAL,705793,1231875482.0
2023,4,DIS,leh ladakh,ladakh,STA,TOTAL,2444425,5711111463.0
2024,1,DIS,kargil,ladakh,STA,TOTAL,609643,933633417.0000001
2024,1,DIS,leh ladakh,ladakh,STA,TOTAL,2377458,5151757244.0
2018,1,DIS,lakshadweep,lakshadweep,STA,TOTAL,778,1928611.1808777403
2018,2,DIS,lakshadweep,lakshadweep,STA,TOTAL,2132,6187809.539400538
2018,3,DIS,lakshadweep,lakshadweep,STA,TOTAL,1703,4339032.311985849
2018,4,DIS,lakshadweep,lakshadweep,STA,TOTAL,1642,4463213.698222831
2019,1,DIS,lakshadweep,lakshadweep,STA,TOTAL,2481,8786130.479338996
2019,2,DIS,lakshadweep,lakshadweep,STA,TOTAL,2926,9242524.13698889
2019,3,DIS,lakshadweep,lakshadweep,STA,TOTAL,3104,9651761.463768471
2019,4,DIS,lakshadweep,lakshadweep,STA,TOTAL,3765,11269913.40492385
2020,1,DIS,lakshadweep,lakshadweep,STA,TOTAL,5151,13502368.5745042
2020,2,DIS,lakshadweep,lakshadweep,STA,TOTAL,7220,16942922.085944388
2020,3,DIS,lakshadweep,lakshadweep,STA,TOTAL,8589,21306833.30865682
2020,4,DIS,lakshadweep,lakshadweep,STA,TOTAL,11650,30111317.917080387
2021,1,DIS,lakshadweep,lakshadweep,STA,TOTAL,9085,27042782.91408115
2021,2,DIS,lakshadweep,lakshadweep,STA,TOTAL,11384,27383463.657951534
2021,3,DIS,lakshadweep,lakshadweep,STA,TOTAL,13370,38803163.698768154
2021,4,DIS,lakshadweep,lakshadweep,STA,TOTAL,15470,50998185.528381
2022,1,DIS,lakshadweep,lakshadweep,STA,TOTAL,16397,54939432.65393007
2022,2,DIS,lakshadweep,lakshadweep,STA,TOTAL,17569,55929601.98990567
2022,3,DIS,lakshadweep,lakshadweep,STA,TOTAL,15241,47580009.61750026
2022,4,DIS,lakshadweep,lakshadweep,STA,TOTAL,17147,54813873.61493625
2023,1,DIS,lakshadweep,lakshadweep,STA,TOTAL,29520,85321961.0
2023,2,DIS,lakshadweep,lakshadweep,STA,TOTAL,34918,97987438.0
2023,3,DIS,lakshadweep,lakshadweep,STA,TOTAL,43757,94527061.0
2023,4,DIS,lakshadweep,lakshadweep,STA,TOTAL,63479,119831383.0
2024,1,DIS,lakshadweep,lakshadweep,STA,TOTAL,81176,130052381.0
2018,1,DIS,morena,madhya-pradesh,STA,TOTAL,107452,106573744.5790159
2018,1,DIS,alirajpur,madhya-pradesh,STA,TOTAL,7310,11011810.08389782
2018,1,DIS,sehore,madhya-pradesh,STA,TOTAL,262578,253627459.6680538
2018,1,DIS,rajgarh,madhya-pradesh,STA,TOTAL,131433,149723488.7683494
2018,1,DIS,khargone,madhya-pradesh,STA,TOTAL,108869,135612637.1038007
2018,1,DIS,satna,madhya-pradesh,STA,TOTAL,169230,142054016.7823392
2018,1,DIS,narsinghpur,madhya-pradesh,STA,TOTAL,116931,87244331.64517592
2018,1,DIS,jabalpur,madhya-pradesh,STA,TOTAL,294739,336129604.0896717
2018,1,DIS,hoshangabad,madhya-pradesh,STA,TOTAL,121682,116991872.4572823
2018,1,DIS,vidisha,madhya-pradesh,STA,TOTAL,152184,134130249.6296961
2018,1,DIS,balaghat,madhya-pradesh,STA,TOTAL,99805,96872703.12182495
2018,1,DIS,singrauli,madhya-pradesh,STA,TOTAL,146704,180771690.5850878
2018,1,DIS,betul,madhya-pradesh,STA,TOTAL,121719,120159354.6142154
2018,1,DIS,sidhi,madhya-pradesh,STA,TOTAL,61516,79354632.01562992
2018,1,DIS,datia,madhya-pradesh,STA,TOTAL,43232,30601928.39677934
2018,1,DIS,dewas,madhya-pradesh,STA,TOTAL,187518,204604018.7796314
2018,1,DIS,sheopur,madhya-pradesh,STA,TOTAL,26051,23353770.83795457
2018,1,DIS,neemuch,madhya-pradesh,STA,TOTAL,73718,64779675.82075251
